iteration,n_unique_compounds,best_reward,best_e_form,best_e_form_e_hull,best_e_form_formula,best_e_hull,best_e_hull_e_form,best_e_hull_formula,best_rdos,best_rdos_eform,best_rdos_ehull,best_rdos_formula
15,16,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
16,17,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
17,18,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
18,19,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
19,20,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
20,21,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
21,22,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1837.1106647476406,0.0654264226191226,0.1672014608087741,Cr6NdSn6
22,23,2.5803680748461497,-0.3664667224509591,-0.0094086056468497,Ge6PmV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
23,24,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
24,25,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
25,26,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
26,27,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
27,28,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
28,29,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
29,30,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
30,31,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
31,32,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,1886.6303969279127,0.0637930514822193,0.1660435414460416,Cr6PrSn6
32,33,2.5803680748461497,-0.3923699401823079,0.0146012208854304,Ge6PrV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
33,34,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
34,35,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
35,36,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
36,37,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
37,38,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
38,39,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
39,40,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
40,41,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
41,42,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
42,43,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
43,44,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
44,45,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
45,46,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
46,47,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
47,48,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
48,48,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,2516.1664410449775,0.4512291363429564,0.4357822943947088,Mn6Pb6U
49,49,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
50,50,2.5803680748461497,-0.3984480245473361,0.0084205641648333,Ge6NdV6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
51,51,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
52,52,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
53,53,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
54,54,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
55,55,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.0853877283753911,-0.2680102352036012,Ge6Mn6Pm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
56,56,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
57,57,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
58,58,2.5803680748461497,-0.4618353874169412,0.0509113790480214,CeMn6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
59,59,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
60,60,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
61,61,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
62,62,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
63,63,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
64,64,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
65,65,2.5803680748461497,-0.4634524726477976,0.0999016076419437,CeFe6Si6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
66,66,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
67,66,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
68,67,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
69,68,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
70,69,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
71,70,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
72,71,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
73,72,2.5803680748461497,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
74,73,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
75,74,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
76,75,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
77,76,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
78,77,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
79,78,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
80,79,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
81,80,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
82,81,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
83,82,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
84,83,2.7226340881565907,-0.5096405409483581,-0.0081471422520955,PrSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
85,84,2.7226340881565907,-0.5132830540929398,-0.0117761169522671,NdSi6Tc6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
86,85,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
87,86,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
88,87,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
89,88,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
90,89,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
91,89,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
92,90,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
93,91,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
94,92,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
95,93,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
96,94,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
97,95,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
98,96,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
99,97,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
100,98,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
101,99,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
102,100,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
103,101,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
104,102,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
105,103,2.7226340881565907,-0.5472934702938997,0.1550875017429664,Ge6PrTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
106,104,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
107,105,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
108,106,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
109,107,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
110,108,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
111,109,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
112,110,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.14548176759912,-0.2660720990656649,Ge6NdTc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
113,111,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
114,111,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
115,112,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
116,113,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
117,113,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
118,114,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
119,114,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
120,115,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
121,116,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
122,116,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
123,117,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
124,117,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
125,118,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
126,119,2.7226340881565907,-0.5504259932252401,0.1534497353650745,Ge6NdTi6,-0.1726695533101188,-0.2831274852404671,CeGe6Tc6,5818.570323885854,0.2022989870189392,0.309984556965147,Nb6NdPb6
