,starting_formula,n_replicates,best_reward_mean,best_reward_std,best_reward_min,best_reward_max,best_e_form_mean,best_e_form_std,best_e_hull_mean,best_e_hull_std,compounds_explored_mean,compounds_explored_std,unique_top_compounds_fe,unique_top_compounds_eh,consistent_top_compounds_fe,consistent_top_compounds_eh
mat_Pb6Pt6U1_sg191,Pb6Pt6U,20,0.7007275504725281,1.1102230246251565e-16,0.700727550472528,0.700727550472528,-0.7007275504725281,1.1102230246251565e-16,0.10897923473098699,1.3877787807814457e-17,55.15,1.8241436346954698,10,15,"['Rh6Si6U', 'Ir6Si6U', 'Ru6Si6U', 'Pd6Si6U', 'Pt6Si6U', 'Ge6Rh6U', 'Co6Si6U', 'Ni6Si6U', 'Rh6Sn6U', 'Pd6Sn6U']","['Ge6Tc6U', 'Pb6Pt6U', 'Fe6Sn6U', 'Co6Ge6U', 'Ge6Ru6U', 'Ge6Ni6U', 'Rh6Sn6U', 'Ni6Sn6U', 'Ge6Os6U', 'Fe6Ge6U']"
mat_Fe6Sn6U1_sg191,Fe6Sn6U,20,0.7007275504725281,1.1102230246251565e-16,0.700727550472528,0.700727550472528,-0.7007275504725281,1.1102230246251565e-16,0.10897923473098699,1.3877787807814457e-17,55.9,1.6401219466856725,10,10,"['Rh6Si6U', 'Ir6Si6U', 'Ru6Si6U', 'Pd6Si6U', 'Pt6Si6U', 'Ge6Rh6U', 'Co6Si6U', 'Ni6Si6U', 'Rh6Sn6U', 'Pd6Sn6U']","['Ge6Tc6U', 'Ge6Mn6U', 'Fe6Ge6U', 'Fe6Sn6U', 'Mn6Sn6U', 'Sn6Tc6U', 'Co6Ge6U', 'Ge6Ru6U', 'Ge6Ni6U', 'Rh6Sn6U']"
mat_Pt6Sn6U1_sg191,Pt6Sn6U,20,0.7007275504725281,1.1102230246251565e-16,0.700727550472528,0.700727550472528,-0.7007275504725281,1.1102230246251565e-16,0.10897923473098699,1.3877787807814457e-17,54.3,2.1,10,13,"['Rh6Si6U', 'Ir6Si6U', 'Ru6Si6U', 'Pd6Si6U', 'Pt6Si6U', 'Ge6Rh6U', 'Co6Si6U', 'Ni6Si6U', 'Rh6Sn6U', 'Pd6Sn6U']","['Ge6Tc6U', 'Fe6Ge6U', 'Pt6Sn6U', 'Fe6Sn6U', 'Co6Ge6U', 'Ge6Ru6U', 'Ge6Ni6U', 'Rh6Sn6U', 'Ni6Sn6U', 'Ge6Os6U']"
mat_Pb6U1W6_sg191,Pb6UW6,20,0.6920862902945899,0.026433718169950014,0.5979751019610153,0.700727550472528,-0.6860473271028578,0.04619111365984691,0.11238790954068004,0.010258211164227529,72.4,7.017121917139533,19,13,"['Rh6Si6U', 'Ir6Si6U', 'Ru6Si6U', 'Pd6Si6U', 'Pt6Si6U', 'Ge6Rh6U', 'Ge6Ti6U', 'Co6Si6U', 'Ge6UZr6', 'Rh6Sn6U']","['Ge6Tc6U', 'Ge6Mn6U', 'Fe6Ge6U', 'Pb6UZr6', 'Pb6UW6', 'Sn6Tc6U', 'Fe6Sn6U', 'Co6Ge6U', 'Sn6Ti6U', 'Ge6Ru6U', 'Mn6Sn6U']"
mat_Rh6Si6U1_sg191,Rh6Si6U,20,0.7007275504725281,1.1102230246251565e-16,0.700727550472528,0.700727550472528,-0.7007275504725281,1.1102230246251565e-16,0.10897923473098699,1.3877787807814457e-17,48.7,2.6095976701399777,10,12,"['Ir6Si6U', 'Ru6Si6U', 'Pd6Si6U', 'Pt6Si6U', 'Ge6Rh6U', 'Co6Si6U', 'Ni6Si6U', 'Rh6Sn6U', 'Pd6Sn6U', 'Ge6Pd6U']","['Ge6Tc6U', 'Ge6Mn6U', 'Fe6Ge6U', 'Rh6Si6U', 'Sn6Tc6U', 'Fe6Sn6U', 'Co6Ge6U', 'Ge6Ru6U', 'Ge6Ni6U', 'Mn6Sn6U']"
