formula,best_reward,visit_count,terminated,e_above_hull,e_form,dos_reward,formation_energy,name,r_DOS,ehull_reward,weighted_r_DOS,composite_score
EuFe6Ge6,1.9280435937300853,3,False,0.0074945922921627,-0.1905511731272206,2335.298950243033,-0.1905511731272206,EuFe6Ge6,2335.298950243033,0.9999257585390355,0.9281178351910498,1.9280435937300853
GdMo6Sn6,1.914938595061957,51,True,0.0254776035991185,-0.0808154996828475,2316.087905106808,-0.0808154996828475,GdMo6Sn6,2316.087905106808,0.9944558053205421,0.920482789741415,1.914938595061957
Fe6PrSn6,2.238277081333414,2,False,0.0477518090448405,-0.086683002959638,4133.91945284778,-0.086683002959638,Fe6PrSn6,4133.91945284778,0.2634228255451663,1.6429435610511287,1.906366386596295
GdMn6Sn6,1.90038223518426,33,True,0.0036207317778664,-0.1243661636061797,2265.585290260537,-0.1243661636061797,GdMn6Sn6,2265.585290260537,0.999970699085866,0.900411536098394,1.90038223518426
Ge6PrRu6,2.4613565647777778,1,False,-0.0020068647157416,-0.4190093878132538,2222.57827461439,-0.4190093878132538,Ge6PrRu6,2222.57827461439,0.9999924086730028,0.8833192583600874,1.88331166703309
LuSn6Ti6,1.8726898837357184,8,False,0.0060786691775225,-0.4020174366270153,2195.9659854996157,-0.4020174366270153,LuSn6Ti6,2195.9659854996153,0.9999471471353449,0.8727427366003733,1.8726898837357182
Sn6TbTc6,1.834902814663148,6,False,0.03106999036453,-0.1008915212521526,2153.7312158234017,-0.1008915212521526,Sn6TbTc6,2153.7312158234017,0.9789454420940479,0.8559573725690999,1.8349028146631476
GdGe6Mn6,1.8217576135181064,31,True,-0.0397221413034667,-0.3049936421487237,2067.678932046035,-0.3049936421487237,GdGe6Mn6,2067.678932046035,0.9999999991103266,0.8217576144077801,1.8217576135181066
EuGe6Mn6,1.99609987912476,33,True,-0.0095693857698255,-0.2294156838819969,2062.097762741739,-0.2294156838819969,EuGe6Mn6,2062.097762741739,0.9999987638465081,0.8195394903547553,1.8195382542012632
Fe6Ge6Tm,1.8060370577578624,3,False,-0.0069065251582061,-0.27861841712341,2028.1292883332424,-0.27861841712341,Fe6Ge6Tm,2028.1292883332426,0.9999976578003026,0.8060393999575599,1.8060370577578624
Co6Sn6Tm,1.7923547466875922,1,False,0.0012369069563106,-0.1763747336082953,1993.73802898649,-0.1763747336082953,Co6Sn6Tm,1993.73802898649,0.9999834645404224,0.7923712821471699,1.7923547466875922
ErMn6Sn6,2.045110129131273,4,False,-0.0006508445775134,-0.1197630667006268,1982.3291018898,-0.1197630667006268,ErMn6Sn6,1982.3291018898,0.9999894887114016,0.7878370323811044,1.787826521092506
Co6PmSn6,2.296409941006848,1,False,0.0234355710667757,-0.1474282789974534,1986.090519715399,-0.1474282789974534,Co6PmSn6,1986.090519715399,0.9966001268148409,0.7893319326246816,1.7859320594395225
CeGe6Ru6,1.7686866809729542,1,False,-0.0305518268263694,-0.4431809231605705,1934.14365056318,-0.4431809231605705,CeGe6Ru6,1934.14365056318,0.9999999919636534,0.7686866890093009,1.7686866809729542
GdGe6Ta6,1.7626171308390115,1,False,0.1061823911519428,-0.2815661016381461,6951.197502101191,-0.2815661016381461,GdGe6Ta6,6951.197502101191,-0.9999972132320912,2.762614344071103,1.7626171308390117
ErNb6Sn6,1.762209256930094,4,False,0.025634921528181,-0.224990350260639,1932.3306992273856,-0.224990350260639,ErNb6Sn6,1932.3306992273856,0.9942430891495245,0.7679661677805695,1.762209256930094
GdSn6V6,5.240397441884896,53,True,-0.0077782673664208,-0.1881036917920773,1879.4717491093868,-0.1881036917920773,GdSn6V6,1879.4717491093868,0.9999980999644044,0.7469584358373496,1.746956535801754
Sn6Ta6Tm,2.02284314560557,1,False,0.0461567851851883,-0.0734938162963312,3300.3341997217262,-0.0734938162963312,Sn6Ta6Tm,3300.3341997217262,0.4310501599124596,1.311651783397556,1.7427019433100157
Fe6Ge6Lu,1.7368144613684722,3,False,-0.0016097523003669,-0.2745423568744955,1853.968832043225,-0.2745423568744955,Fe6Ge6Lu,1853.9688320432251,0.9999916495701948,0.7368228117982775,1.7368144613684722
CeGe6Mn6,1.7227965026846306,31,True,-0.0522907564360619,-0.3108652168140224,1818.6763038693748,-0.3108652168140224,CeGe6Mn6,1818.6763038693748,0.9999999999564292,0.7227965027282014,1.7227965026846306
CeSn6Ti6,1.7117959598902368,18,False,-0.0219276328227729,-0.409482433328716,1790.9972673623604,-0.409482433328716,CeSn6Ti6,1790.9972673623604,0.9999999363256948,0.711796023564542,1.7117959598902368
Ge6Mn6Pr,1.7040576822778033,2,False,-0.0198127860900532,-0.281926409165142,1771.5265788628335,-0.281926409165142,Ge6Mn6Pr,1771.5265788628337,0.9999998942218155,0.7040577880559877,1.7040576822778033
Ge6NdRu6,1.6904157146521714,1,False,-0.0062958173189917,-0.4252753167406776,1737.2076752428663,-0.4252753167406776,Ge6NdRu6,1737.2076752428663,0.9999972880709018,0.6904184265812697,1.6904157146521714
Ge6Mn6Pm,1.6743735227938072,2,False,-0.0853877283753911,-0.2680102352036012,1696.8360267830967,-0.2680102352036012,Ge6Mn6Pm,1696.8360267830967,0.9999999999999846,0.6743735227938227,1.6743735227938072
EuFe6Sn6,1.6740350485792468,6,False,0.0463401281740884,-0.0692451204591687,3173.0537157140643,-0.0692451204591687,EuFe6Sn6,3173.0537157140643,0.4129683464908596,1.2610667020883872,1.6740350485792468
Sn6Ti6U,1.6702464235172196,7,False,0.0141034944883878,-0.3124260662245855,1687.3639335374728,-0.3124260662245855,Sn6Ti6U,1687.3639335374728,0.9996373946340981,0.6706090288831217,1.6702464235172196
Pb6UZr6,1.6693102587252446,1,False,-0.0254172959209997,-0.1070732262549792,1684.0960809899643,-0.1070732262549792,Pb6UZr6,1684.0960809899645,0.9999999724428513,0.6693102862823933,1.6693102587252446
Mn6Sn6U,1.6613740577989269,36,True,0.0024872253536808,-0.016850733343867,1664.1833755237035,-0.016850733343867,Mn6Sn6U,1664.1833755237035,0.9999776778231415,0.6613963799757854,1.6613740577989269
ErPb6Ti6,1.658187015728756,1,False,-0.0150970964024218,-0.135407620246618,1656.1089062901533,-0.135407620246618,ErPb6Ti6,1656.1089062901533,0.999999671968475,0.658187343760281,1.658187015728756
ErPb6Zr6,3.096495195397,1,False,-0.1135184010089617,-0.2787214541085894,1647.4428388222134,-0.2787214541085894,ErPb6Zr6,1647.4428388222134,1.0,0.6547431886652226,1.6547431886652226
Ge6Mn6Sm,1.8195382542012632,29,True,-0.0004623792078494,-0.2991118712996701,1611.6749230183518,-0.2991118712996701,Ge6Mn6Sm,1611.6749230183518,0.9999890023542211,0.6405279462947668,1.640516948648988
Ge6Mn6Tm,1.6335053420629373,34,True,-0.0004045324113727,-0.312613002980565,1594.0329406812318,-0.312613002980565,Ge6Mn6Tm,1594.0329406812318,0.9999888486074322,0.6335164934555051,1.6335053420629373
Cr6GdGe6,2.9149385950619573,40,True,0.0002895021204452,-0.1731672326131257,1590.6805612122787,-0.1731672326131257,Cr6GdGe6,1590.6805612122787,0.9999868274955469,0.6321841573213498,1.6321709848168968
CeCo6Ge6,1.6320770904535622,1,False,0.0181237912055907,-0.336126000611051,1592.8049415708692,-0.336126000611051,CeCo6Ge6,1592.8049415708692,0.9990486406704991,0.6330284497830632,1.6320770904535622
Ge6LuMn6,1.6269777595103485,26,True,-0.0003751616736997,-0.3070871745150032,1577.6086550044297,-0.3070871745150032,Ge6LuMn6,1577.6086550044297,0.9999887697242672,0.6269889897860812,1.6269777595103485
Nb6Pb6Pr,1.6261943772248753,3,False,0.3127024317235448,0.2000848088422727,6607.942159634245,0.2000848088422727,Nb6Pb6Pr,6607.942159634245,-1.0,2.6261943772248753,1.6261943772248753
Ge6Mn6Tb,1.6190229999070591,4,False,-0.0119323459492772,-0.3091205971025564,1557.56666268385,-0.3091205971025564,Ge6Mn6Tb,1557.56666268385,0.9999992989006248,0.6190237010064342,1.6190229999070591
LuNb6Sn6,1.614012406773415,10,False,0.0200937456765477,-0.2143603532808297,1548.7970370159208,-0.2143603532808297,LuNb6Sn6,1548.7970370159208,0.998474017996281,0.615538388777134,1.614012406773415
GdMn6Si6,1.8217576135181064,2,False,0.0310502069839879,-0.4642277547868299,1596.4824734817814,-0.4642277547868299,GdMn6Si6,1596.4824734817814,0.9790441274577459,0.6344900112485221,1.613534138706268
GdSn6Ti6,1.6074019044591248,7,False,-0.015158305363628,-0.4166797448003227,1528.3251015724138,-0.4166797448003227,GdSn6Ti6,1528.3251015724138,0.9999996767520847,0.60740222770704,1.6074019044591248
Ge6Mn6U,1.5948324898186388,31,True,-0.0361884499619526,-0.1943098661697659,1496.6975541523268,-0.1943098661697659,Ge6Mn6U,1496.6975541523268,0.9999999979224589,0.59483249189618,1.5948324898186388
Fe6Sn6U,3.4613565647777778,10,False,0.0112258708799073,-0.0023159108149745,1487.4391261994433,-0.0023159108149745,Fe6Sn6U,1487.4391261994433,0.9998182238731784,0.5911529149803388,1.5909711388535173
Mo6Sn6Tm,1.590804624487752,37,True,0.0082724796334638,-0.0781545165394189,1486.7879143413622,-0.0781545165394189,Mo6Sn6Tm,1486.7879143413622,0.9999105206287516,0.5908941038590004,1.590804624487752
PmSn6Ti6,1.572284529810574,5,False,-0.0102740536825247,-0.3916427186165411,1439.9657550562602,-0.3916427186165411,PmSn6Ti6,1439.9657550562602,0.9999989561828475,0.5722855736277266,1.572284529810574
GdGe6Tc6,1.5512663717001764,5,False,-0.1839216934534678,-0.2811098756718134,1387.077944548611,-0.2811098756718134,GdGe6Tc6,1387.077944548611,1.0,0.5512663717001766,1.5512663717001764
LuSn6Tc6,1.548918741020274,11,False,0.0224347652735634,-0.083130918238407,1387.901380288189,-0.083130918238407,LuSn6Tc6,1387.901380288189,0.9973251112634975,0.5515936297567764,1.548918741020274
Ge6Mn6Nd,2.5297149677573048,39,True,-0.0003092949398185,-0.2893725924811401,1332.8797326707847,-0.2893725924811401,Ge6Mn6Nd,1332.8797326707847,0.9999885907862991,0.5297263769710054,1.5297149677573045
ErSn6Tc6,1.5188642264510892,5,False,0.0248535300564714,-0.0942351516092073,1317.563033437465,-0.0942351516092073,ErSn6Tc6,1317.563033437465,0.9952251650818921,0.523639061369197,1.5188642264510892
ErSn6Ti6,1.5094034378688208,2,False,0.0125654043177756,-0.4113617558103088,1282.3746208449218,-0.4113617558103088,ErSn6Ti6,1282.3746208449218,0.9997493069154071,0.5096541309534137,1.5094034378688208
NdSn6Ti6,1.497175332943125,7,False,0.0189304491070007,-0.4120564725828396,1253.8807020013503,-0.4120564725828396,NdSn6Ti6,1253.8807020013503,0.9988455398311054,0.49832979311201964,1.497175332943125
Mn6Sn6Tb,2.395405220886821,9,False,-0.0033600999255747,-0.1255055818413633,1242.2682655378894,-0.1255055818413633,Mn6Sn6Tb,1242.2682655378894,0.9999945138265257,0.4937146626206368,1.4937091764471626
PrSn6Ti6,1.4901145265708644,2,False,0.012684305869854,-0.4109282342630372,1233.858766821053,-0.4109282342630372,PrSn6Ti6,1233.858766821053,0.9997420509294579,0.4903724756414066,1.4901145265708644
Ge6UV6,1.4750774826424071,31,True,0.0190936983347084,-0.3121273928879272,1198.394831986705,-0.3121273928879272,Ge6UV6,1198.394831986705,0.9987994382182057,0.4762780444242016,1.4750774826424073
Ge6Ru6U,1.4711570899798718,1,False,0.0143010112946538,-0.3046290605279634,1186.4663170881877,-0.3046290605279634,Ge6Ru6U,1186.4663170881877,0.9996197950958967,0.4715372948839751,1.4711570899798718
Sn6TbV6,1.746956535801754,8,False,-0.0168942336454833,-0.1972483225699947,1166.85709633545,-0.1972483225699947,Sn6TbV6,1166.85709633545,0.999999786892478,0.4637440025036055,1.4637437893960836
ErSn6V6,1.4622449428118889,3,False,-0.0247299124643166,-0.1958984227226232,1163.085294420941,-0.1958984227226232,ErSn6V6,1163.085294420941,0.9999999675001976,0.462244975311691,1.4622449428118887
Ge6Tc6U,1.4711570899798718,7,False,-0.0674961386172431,-0.1726977064390349,1155.864157866129,-0.1726977064390349,Ge6Tc6U,1155.864157866129,0.9999999999988667,0.45937507909297626,1.459375079091843
Co6NdSn6,1.7859320594395225,1,False,0.0431077943588967,-0.1536803299709226,1956.462227369392,-0.1536803299709226,Co6NdSn6,1956.4622273693922,0.6788967273894623,0.7775567607351376,1.4564534881245998
Sn6UV6,1.4516973659482757,35,True,0.0144061979474397,-0.061062214544702,1137.5268658375946,-0.061062214544702,Sn6UV6,1137.5268658375946,0.9996100766172991,0.4520872893309767,1.4516973659482757
Nb6Sn6U,1.450646753580526,14,False,0.0251259691679634,-0.1207989448190858,1146.7262580879856,-0.1207989448190858,Nb6Sn6U,1146.7262580879856,0.9949033498922771,0.45574340368824884,1.4506467535805259
SmSn6Ti6,1.4500380702056748,1,False,0.021233522735306,-0.4104495064989241,1137.4171196390266,-0.4104495064989241,SmSn6Ti6,1137.4171196390266,0.9979943973051447,0.45204367290053005,1.4500380702056748
Sn6TmV6,1.44236978259418,35,True,-0.0263896305780518,-0.1937581024688024,1113.0760564026907,-0.1937581024688024,Sn6TmV6,1113.0760564026907,0.9999999781783703,0.44236980441580975,1.44236978259418
GdGe6Zr6,1.4358554822705505,1,False,0.3074140154948309,-0.5295127478691265,6129.017819724588,-0.5295127478691265,GdGe6Zr6,6129.017819724588,-1.0,2.4358554822705503,1.4358554822705503
Fe6Ge6U,1.5948324898186388,3,False,-0.0259774851356455,-0.186991071341751,1083.5703409252385,-0.186991071341751,Fe6Ge6U,1083.5703409252383,0.999999975909524,0.4306433482497389,1.4306433241592629
SmSn6V6,5.240397441884896,1,False,0.0008243467991611,-0.177900392353858,1083.050823375948,-0.177900392353858,SmSn6V6,1083.050823375948,0.9999850233326212,0.4304368763960429,1.430421899728664
SmSn6Ta6,1.4303474643349516,1,False,0.0390337050942762,-0.0919731636495118,1420.55939786123,-0.0919731636495118,SmSn6Ta6,1420.55939786123,0.865774559026166,0.5645729053087856,1.4303474643349516
PrSn6V6,1.4901145265708644,5,False,0.0263425648469378,-0.1700188779548006,1071.264286946139,-0.1700188779548006,PrSn6V6,1071.264286946139,0.9931810688835686,0.42575255335701767,1.4189336222405862
Mn6NdSn6,3.238277081333414,49,True,0.0237771670521209,-0.1159783701808528,1036.0548161344625,-0.1159783701808528,Mn6NdSn6,1036.0548161344623,0.9963101864020509,0.411759253773444,1.408069440175495
DyMn6Sn6,1.834902814663148,1,False,-0.0051768247338702,-0.1236550323723975,1021.1750339819728,-0.1236550323723975,DyMn6Sn6,1021.1750339819728,0.999996452589046,0.4058455821220926,1.4058420347111387
Mn6SmSn6,1.4051049430730869,36,True,0.0099190270926984,-0.121297860128962,1019.6457145637576,-0.121297860128962,Mn6SmSn6,1019.6457145637577,0.9998671583499532,0.40523778472313354,1.4051049430730869
NdSn6V6,1.4029103080630134,36,True,0.0193182954249142,-0.1704595797840784,1016.9774035014278,-0.1704595797840784,NdSn6V6,1016.9774035014278,0.9987329901749838,0.4041773178880296,1.4029103080630134
Mn6PrSn6,2.1373215640467085,5,False,0.0286996946368302,-0.1115312943703143,1042.8747175349718,-0.1115312943703143,Mn6PrSn6,1042.8747175349718,0.9880249698592312,0.4144696871093553,1.4024946569685866
Mn6PmSn6,3.4613565647777778,4,False,0.0250268214641083,-0.0973018208595857,1024.5062238973974,-0.0973018208595857,Mn6PmSn6,1024.5062238973974,0.9950228971838093,0.4071694968922304,1.4021923940760397
LuSn6V6,1.3952401231157552,37,True,-0.035005219610191,-0.190002557037055,994.489940882479,-0.190002557037055,LuSn6V6,994.489940882479,0.9999999972401942,0.3952401258755609,1.3952401231157552
Sn6Tc6U,1.5297149677573043,11,False,0.0069206808173284,-0.0222333075811134,992.1342049764348,-0.0222333075811134,Sn6Tc6U,992.1342049764347,0.99993531115408,0.3943038857812586,1.3942391969353385
LuRu6Sn6,1.3840186616413597,1,False,0.0239767343992242,-0.2282335987801109,975.9936708839588,-0.2282335987801109,LuRu6Sn6,975.9936708839589,0.9961295081405985,0.3878891535007611,1.3840186616413597
ErGe6Tc6,1.6333389861079342,3,False,-0.1787978900045407,-0.2809214964452353,949.076020904216,-0.2809214964452353,ErGe6Tc6,949.0760209042159,1.0,0.37719127217596127,1.3771912721759612
PmSn6V6,1.3722522426169037,3,False,0.0291308217787836,-0.1493282743395044,970.0426644690912,-0.1493282743395044,PmSn6V6,970.0426644690912,0.9867281975278089,0.3855240450890948,1.3722522426169037
CeSn6V6,1.3624545104762853,48,True,0.0240766962684549,-0.1740924075314959,921.9706759827964,-0.1740924075314959,CeSn6V6,921.9706759827963,0.9960357152236562,0.3664187952526292,1.3624545104762853
Co6Ge6U,1.3621853580030292,1,False,0.0131529323282697,-0.2493368615275069,912.0449363442784,-0.2493368615275069,Co6Ge6U,912.0449363442783,0.9997113493418608,0.36247400866116836,1.3621853580030292
Co6ErGe6,1.4024480872927094,1,False,0.0159762951349733,-0.3488857754366738,894.5774864986984,-0.3488857754366738,Co6ErGe6,894.5774864986984,0.9994316801533045,0.35553192026803104,1.3549636004213355
ErGe6Mn6,2.045110129131273,3,False,-0.0002941084833779,-0.3103093070830934,888.6869612559533,-0.3103093070830934,ErGe6Mn6,888.6869612559533,0.9999885491269379,0.3531908488879125,1.3531793980148503
Cr6Ge6Lu,1.3493315407381008,35,True,-0.0038982737048337,-0.1833439504793556,878.9884311128768,-0.1833439504793556,Cr6Ge6Lu,878.9884311128768,0.9999951785744642,0.3493363621636366,1.3493315407381008
Sn6Tc6Tm,1.3412784674583291,8,False,0.0258111647119966,-0.0921256532638604,873.8227430032722,-0.0921256532638604,Sn6Tc6Tm,873.8227430032722,0.9939951046612446,0.34728336279708466,1.3412784674583293
GdSi6Tc6,2.4742876194931656,2,False,-0.029746723813614,-0.5420820026958812,855.520902249546,-0.5420820026958812,GdSi6Tc6,855.520902249546,0.9999999902506628,0.3400096624348283,1.340009652685491
DySn6V6,1.339959144249558,1,False,-0.0130124878196892,-0.1901149331097651,855.3951513282391,-0.1901149331097651,DySn6V6,855.3951513282391,0.9999994590019522,0.33995968524760584,1.339959144249558
EuMn6Sn6,1.3388426868874406,40,True,0.0386274463220594,-0.082753979313864,1160.8648950333315,-0.082753979313864,EuMn6Sn6,1160.8648950333315,0.8774801648790721,0.46136252200836847,1.3388426868874406
Ru6Sn6Tm,1.3412784674583291,1,False,0.0095923785426752,-0.2346122418957496,848.9946044868981,-0.2346122418957496,Ru6Sn6Tm,848.9946044868981,0.9998771741898533,0.3374159159893676,1.3372930901792208
Ge6LuTc6,1.548918741020274,3,False,-0.1648590889528355,-0.2680362132121318,830.3009579563706,-0.2680362132121318,Ge6LuTc6,830.3009579563706,1.0,0.32998650026170057,1.3299865002617006
Cr6Ge6U,1.3275164819744945,37,True,0.0360911557149051,-0.1143917584693886,996.625877036673,-0.1143917584693886,Cr6Ge6U,996.625877036673,0.9314274710175051,0.3960890109569894,1.3275164819744945
CeNb6Pb6,2.305628421215447,12,False,0.3078445312252619,0.2144743331278129,5827.526199533699,0.2144743331278129,CeNb6Pb6,5827.526199533699,-1.0,2.3160336710927183,1.3160336710927183
Nb6NdPb6,1.3124743375360222,9,False,0.309984556965147,0.2022989870189392,5818.570323885854,0.2022989870189392,Nb6NdPb6,5818.570323885854,-1.0,2.312474337536022,1.3124743375360222
EuGe6W6,1.3086155639660038,4,False,0.1863161077403291,0.1067607389924948,5808.861007325351,0.1067607389924948,EuGe6W6,5808.861007325351,-0.9999999999999877,2.3086155639659913,1.3086155639660038
CeMn6Sn6,1.3493315407381008,41,True,0.0246853810128282,-0.1173532689925287,784.9740445006066,-0.1173532689925287,CeMn6Sn6,784.9740445006066,0.9954135877979403,0.3119722255633466,1.3073858133612868
GdGe6V6,1.287554709666108,42,True,-0.0282078538832794,-0.413142697758864,723.5355459167753,-0.413142697758864,GdGe6V6,723.5355459167753,0.9999999858950178,0.2875547237710901,1.287554709666108
