formula,best_reward,visit_count,terminated,e_above_hull,e_form,dos_reward,formation_energy
GdMn6Si6,1.8217576135181066,2,False,0.0310502069839879,-0.4642277547868299,1596.4824734817814,-0.4642277547868299
GdSn6Zr6,2.4786872383236367,2,False,0.1176845617756263,-0.4640241274798259,2564.495332830217,-0.4640241274798259
SmSn6Zr6,1.809453770653292,2,False,0.1341222429563077,-0.4633695528634831,1503.945677344245,-0.4633695528634831
Sn6TbZr6,2.4786872383236367,1,False,0.1342713621423615,-0.4633590370820002,2401.5282195054197,-0.4633590370820002
EuSi6Tc6,1.4269525938604715,4,False,0.0242815327063408,-0.4613021954139968,48.08762055313736,-0.4613021954139968
PmSi6Ti6,0.18472303403349222,1,False,0.268911639936721,-0.4595336490141433,1605.4074083763512,-0.4595336490141433
EuSn6Zr6,1.0273883955281176,3,False,0.1379070089861619,-0.4574347565593294,2564.8752015458185,-0.4574347565593294
PmSn6Zr6,1.7368470454467029,1,False,0.0951446183180982,-0.4550262858423486,2841.769091609014,-0.4550262858423486
Fe6Si6Sm,1.8174018777430545,2,False,0.0993370189638488,-0.4546605290522664,763.6964864370647,-0.4546605290522664
Si6TbV6,1.1942773344495494,2,False,0.1290621270770217,-0.4546087449009847,430.7350038913119,-0.4546087449009847
DySn6Zr6,1.0002810734832697,1,False,0.1425641675382365,-0.4525587311706457,3086.3689755092164,-0.4525587311706457
GdSi6V6,1.6321709848168968,4,False,0.1399398414062003,-0.4429322096170388,455.69450463760495,-0.4429322096170388
Mn6Si6Sm,-0.6393273994399254,2,False,0.0743203216104526,-0.4429159686860767,0.20352565301192657,-0.4429159686860767
Si6SmV6,-0.8317397233668355,5,False,0.1516288647843376,-0.4258357531907535,300.61740882249194,-0.4258357531907535
Ge6TbV6,1.0053691624108019,4,False,-0.0219582947118758,-0.4256308314295613,13.509865315057235,-0.4256308314295613
EuSi6Ti6,0.08237452369897502,3,False,0.3432103229195529,-0.4221789299771916,1141.9768970857974,-0.4221789299771916
Sn6TbTi6,1.980576786277681,5,False,0.0104562710901622,-0.4204564965512914,2467.6746505203905,-0.4204564965512914
GdSn6Ti6,1.6074019044591248,7,False,-0.015158305363628,-0.4166797448003227,1528.3251015724138,-0.4166797448003227
GdGe6V6,1.287554709666108,42,True,-0.0282078538832794,-0.413142697758864,723.5355459167753,-0.413142697758864
DySn6Ti6,1.0002775812783422,1,False,0.015893033284149,-0.4127776631991235,7.949292840315368e-05,-0.4127776631991235
Fe6PmSi6,0.4945304828084943,1,False,0.048364844690812,-0.4125249017249261,756.8425142293108,-0.4125249017249261
SmSn6Ti6,1.4500380702056748,4,False,0.021233522735306,-0.4104495064989241,1137.4171196390266,-0.4104495064989241
Mn6PmSi6,2.4613565647777778,2,False,0.0371960216061806,-0.403773061799051,0.2080568226432791,-0.403773061799051
Ge6SmV6,1.007503947257139,29,True,0.0061857812794877,-0.4019762754985189,19.017629768909224,-0.4019762754985189
PmSn6Ti6,1.572284529810574,4,False,-0.0102740536825247,-0.3916427186165411,1439.9657550562602,-0.3916427186165411
PmSi6V6,-0.6470330715599287,2,False,0.1182616939782965,-0.3856600866464773,294.5319091861742,-0.3856600866464773
EuSn6Ti6,0.8067149979693974,9,False,0.0511145424203148,-0.3781308980551078,2364.3618097903004,-0.3781308980551078
EuFe6Si6,1.9960998791247597,2,False,0.1228682232990125,-0.3721663436735149,380.9026434481501,-0.3721663436735149
EuMn6Si6,1.640516948648988,3,False,0.0989277966620425,-0.367425096162644,0.03861882977332028,-0.367425096162644
Ge6PmV6,1.3722522426169037,2,False,-0.0094086056468497,-0.3664667224509591,39.05263438173641,-0.3664667224509591
Ge6Nb6Tb,-0.4021645414553465,2,False,0.1483739514953124,-0.3606178410282122,1504.2535177761292,-0.3606178410282122
Ge6Nb6Sm,0.1294436641594896,7,False,0.1202575023464734,-0.3600846098172136,542.636148478122,-0.3600846098172136
GdGe6Nb6,1.2644271205013353,5,False,0.146633042970181,-0.3549366743894375,0.305220002833366,-0.3549366743894375
Nb6Si6Tb,1.8033398142342953,2,False,0.2871500929288382,-0.3537251157825632,1455.6903573887048,-0.3537251157825632
Nb6Si6Sm,0.6439093684256298,4,False,0.2848443925133949,-0.3498245621950913,839.9031011863264,-0.3498245621950913
GdNb6Si6,1.7626171308390117,3,False,0.2938613141839131,-0.3462150735727209,0.30238963193491336,-0.3462150735727209
Ge6Nb6Pm,1.170098183636574,4,False,0.0813770081973273,-0.337938448847244,420.6725649303575,-0.337938448847244
Nb6PmSi6,-0.03992779265129487,1,False,0.2419023061845183,-0.3238090425238329,888.1235401396314,-0.3238090425238329
Cr6Si6Tb,1.0053691624108019,4,False,0.0696907730907927,-0.3208997732835942,0.00015259104991790842,-0.3208997732835942
Cr6GdSi6,1.8217576135181066,5,False,0.0771280148414075,-0.3126637105782121,0.00019855280112823692,-0.3126637105782121
Ge6Mn6Tb,1.6190229999070591,4,False,-0.0119323459492772,-0.3091205971025564,1557.56666268385,-0.3091205971025564
EuSi6V6,-0.16356179301183071,6,False,0.24767855076245,-0.3062684313146578,242.80213965168554,-0.3062684313146578
EuGe6V6,1.430421899728664,36,True,0.0780900148142084,-0.3053859318532156,178.95417698750765,-0.3053859318532156
GdGe6Mn6,1.8217576135181066,31,True,-0.0397221413034667,-0.3049936421487237,2067.678932046035,-0.3049936421487237
Ge6Mn6Sm,1.8195382542012632,29,True,-0.0004623792078494,-0.2991118712996701,1611.6749230183518,-0.2991118712996701
Mo6Si6Tb,-0.30830542092938884,2,False,0.2122779611675596,-0.2974250606992322,2.1666859028764536e-05,-0.2974250606992322
Cr6Si6Sm,-0.92651952406958,6,False,0.093440575173254,-0.2909437171982176,0.0006641533573993658,-0.2909437171982176
Pb6TbZr6,2.4786872383236367,1,False,-0.1111887434625796,-0.2905349022914254,3720.6232058714113,-0.2905349022914254
Ge6SmTa6,1.170098183636574,1,False,0.112770287646334,-0.2898597370790456,3967.2520639070212,-0.2898597370790456
GdPb6Zr6,1.980576786277681,3,False,-0.1025632756065878,-0.2896103532112218,564.2688488873797,-0.2896103532112218
Ge6Mn6Nd,1.5297149677573045,1,False,-0.0003092949398185,-0.2893725924811401,1332.8797326707847,-0.2893725924811401
Pb6SmZr6,2.2585003423311774,1,False,-0.1015666064224046,-0.2889876567104149,3166.596327417325,-0.2889876567104149
Ge6TbTc6,1.5373491805323993,4,False,-0.1699347858146314,-0.2862522353848417,151.31576968616977,-0.2862522353848417
EuPb6Zr6,2.4253165940858517,3,False,-0.0992795721201533,-0.2860142955821214,3586.3337819033472,-0.2860142955821214
GdMo6Si6,0.17076614693789738,3,False,0.1966108942202806,-0.284672755494021,826.4394980954743,-0.284672755494021
DyPb6Zr6,2.4786872383236367,1,False,-0.1063823097593798,-0.2828873609520763,2801.4870440637023,-0.2828873609520763
GdGe6Ta6,1.7626171308390117,1,False,0.1061823911519428,-0.2815661016381461,6951.197502101191,-0.2815661016381461
GdGe6Tc6,1.5512663717001764,5,False,-0.1839216934534678,-0.2811098756718134,1387.077944548611,-0.2811098756718134
EuGe6Nb6,-0.16356179301183071,9,False,0.1775311392954335,-0.278124862757671,2104.6177464312077,-0.278124862757671
Pb6PmZr6,2.2709800476592896,1,False,-0.15855792985461,-0.2769548525388577,3197.9973431580497,-0.2769548525388577
DyFe6Ge6,2.040751253148053,1,False,-0.0090166204556834,-0.2761190671547885,2618.7069282693915,-0.2761190671547885
Mo6Si6Sm,-0.09644372835258042,2,False,0.2006054818278788,-0.2752707348382749,1.9078784684545846e-06,-0.2752707348382749
Fe6Ge6Tb,2.168926986715833,2,False,-0.0085832112744839,-0.2722683408670522,2941.218796959865,-0.2722683408670522
Ge6SmTc6,2.4742876194931656,5,False,-0.1497755006649256,-0.270582470295457,40.73404225139928,-0.270582470295457
Ge6Mn6Pm,1.6743735227938072,3,False,-0.0853877283753911,-0.2680102352036012,1696.8360267830967,-0.2680102352036012
Fe6GdGe6,3.2128730383564155,2,False,-0.0436660498027494,-0.2656852232415441,5567.956878274395,-0.2656852232415441
Ge6PmTa6,0.6439093684256298,1,False,0.0858442321614845,-0.2655469747017021,4135.425693210919,-0.2655469747017021
EuNb6Si6,-0.3424130101874937,4,False,0.3528409133691991,-0.2583104054413037,1654.5983158340139,-0.2583104054413037
Fe6Ge6Sm,1.9960998791247597,3,False,-0.0308068625645231,-0.2564154282372252,2506.353106802896,-0.2564154282372252
Cr6PmSi6,1.640516948648988,3,False,0.0559593946425854,-0.2531218676102447,0.000704577160906421,-0.2531218676102447
Ge6PmTc6,1.0366395506205026,2,False,-0.1465731066246223,-0.2494251867017108,7.546427363329316,-0.2494251867017108
Nb6Sn6Tb,1.287554709666108,5,False,-0.005386649799898,-0.2403244518320487,546.0210960884901,-0.2403244518320487
Nb6SmSn6,2.2585003423311774,11,False,0.0197876810086124,-0.2383938196749201,687.1919004731039,-0.2383938196749201
GdNb6Sn6,1.2644271205013353,10,False,0.0221183793485537,-0.2376638066076161,671.5815814525242,-0.2376638066076161
Mo6PmSi6,1.002999176541038,1,False,0.18200468705731,-0.2328714927634934,2.1648276993124207e-06,-0.2328714927634934
DyNb6Sn6,2.2883012537550895,1,False,0.0238793863827589,-0.2322602847641781,640.7129161367712,-0.2322602847641781
EuGe6Mn6,1.9960998791247597,33,True,-0.0095693857698255,-0.2294156838819969,2062.097762741739,-0.2294156838819969
Nb6PmSn6,1.2790090471708728,7,False,0.0313488221498468,-0.2244693571306933,484.59737187617986,-0.2244693571306933
Fe6Ge6Pm,2.2708497924857713,2,False,-0.0279431203913569,-0.2175944250054824,3197.6696372802544,-0.2175944250054824
Ge6Mo6Tb,1.5512663717001764,1,False,0.0570899492056402,-0.2109772468161423,1049.9808176996012,-0.2109772468161423
EuGe6Ta6,2.9226502839338897,2,False,0.1688758029718564,-0.2090681116429406,9870.041004387958,-0.2090681116429406
Ge6Mo6Sm,-0.32969360182112284,31,True,0.0713736542922633,-0.2011830617898405,1371.114150566279,-0.2011830617898405
GdGe6Mo6,1.1942773344495494,30,True,0.0614202464422034,-0.2003311286921372,187.42998394310882,-0.2003311286921372
Sn6TbV6,1.746956535801754,8,False,-0.0168942336454833,-0.1972483225699947,1166.85709633545,-0.1972483225699947
EuGe6Tc6,1.3388426868874406,8,False,-0.100416593204046,-0.196537452723995,1.6539716563801057,-0.196537452723995
Cr6EuSi6,-0.9999404193957837,8,False,0.1650698018964168,-0.1957968545770715,0.0020568783681031914,-0.1957968545770715
EuFe6Ge6,1.9280435937300853,3,False,0.0074945922921627,-0.1905511731272206,2335.298950243033,-0.1905511731272206
DySn6V6,1.339959144249558,1,False,-0.0130124878196892,-0.1901149331097651,855.3951513282391,-0.1901149331097651
GdSn6V6,5.240397441884896,53,True,-0.0077782673664208,-0.1881036917920773,1879.4717491093868,-0.1881036917920773
EuNb6Sn6,-0.6188353264688224,26,False,0.0703477451699743,-0.1845232174227953,300.2538138723182,-0.1845232174227953
Cr6Ge6Tb,1.1942773344495494,6,False,0.014283202786534,-0.1783027992989015,489.7866887158644,-0.1783027992989015
Cr6DyGe6,1.4937091764471626,1,False,0.012848706346254,-0.1779437134711481,481.50140869190943,-0.1779437134711481
SmSn6V6,1.430421899728664,36,True,0.0008243467991611,-0.177900392353858,1083.050823375948,-0.177900392353858
EuMo6Si6,1.0161889299479259,5,False,0.2766961683760693,-0.1756624123921011,9.442070443030822e-06,-0.1756624123921011
Cr6GdGe6,2.9149385950619573,40,True,0.0002895021204452,-0.1731672326131257,1590.6805612122787,-0.1731672326131257
NdSn6V6,1.4750774826424073,1,False,0.0193182954249142,-0.1704595797840784,1016.9774035014278,-0.1704595797840784
Ge6Mo6Pm,0.07963712109784704,3,False,0.0681383388568418,-0.1608365947429735,1432.6199975491877,-0.1608365947429735
Cr6Ge6Sm,1.6743735227938072,35,True,0.038652592851076,-0.1584229292946807,505.72339628659347,-0.1584229292946807
PmSn6V6,1.3722522426169037,8,False,0.0291308217787836,-0.1493282743395044,970.0426644690912,-0.1493282743395044
Cr6Ge6Nd,0.31064586926738047,1,False,0.049099800750001,-0.1477590832317693,510.88291266840736,-0.1477590832317693
GdPb6Ti6,2.041509696460947,10,False,-0.0011758219941403,-0.1463914912229864,2620.6350634820037,-0.1463914912229864
Pb6TbTi6,2.4786872383236367,5,False,-0.0089795643834769,-0.1455468771719425,0.7020240470373664,-0.1455468771719425
Pb6SmTi6,2.2585003423311774,9,False,0.0024213025670743,-0.1448208790549559,0.5184758939192864,-0.1448208790549559
DyPb6Ti6,1.4637437893960836,1,False,-0.0064693044168747,-0.1400840245097404,0.7137730487560252,-0.1400840245097404
EuPb6Ti6,2.041509696460947,8,False,0.0129290325157821,-0.1319742825703979,1.8705786775695121,-0.1319742825703979
Si6TbW6,-0.25332609059740163,1,False,0.1711104085694764,-0.1293812976028389,220.05535157103367,-0.1293812976028389
Pb6PmTi6,1.000217271615354,4,False,-0.0557824020811812,-0.1267520504464786,0.5466915945689824,-0.1267520504464786
Mn6Sn6Tb,2.395405220886821,9,False,-0.0033600999255747,-0.1255055818413633,1242.2682655378894,-0.1255055818413633
GdMn6Sn6,1.90038223518426,33,True,0.0036207317778664,-0.1243661636061797,2265.585290260537,-0.1243661636061797
DyMn6Sn6,1.8349028146631476,1,False,-0.0051768247338702,-0.1236550323723975,1021.1750339819728,-0.1236550323723975
Cr6Ge6Pm,1.640516948648988,6,False,0.0573950634859288,-0.121725569106385,508.65519100256824,-0.121725569106385
Mn6SmSn6,1.4051049430730869,36,True,0.0099190270926984,-0.121297860128962,1019.6457145637577,-0.121297860128962
GdSi6W6,1.047440863802197,1,False,0.1785117192605287,-0.1211811659570193,1710.8721997811112,-0.1211811659570193
Co6EuSn6,3.2128730383564155,1,False,0.0514226517130945,-0.1184939816633641,2142.1754898204003,-0.1184939816633641
Si6SmW6,2.4742876194931656,2,False,0.1784608525322157,-0.1158245996371844,213.65823720186188,-0.1158245996371844
Fe6Sn6Tb,2.395405220886821,3,False,0.0056362598400941,-0.1118686452213276,3511.191378884797,-0.1118686452213276
EuSn6V6,1.4500380702056748,42,True,0.066068432090494,-0.1114434473400234,932.8178625556367,-0.1114434473400234
Fe6GdSn6,2.395405220886821,4,False,0.014251216036046,-0.1079395023453337,3008.485947992227,-0.1079395023453337
Fe6SmSn6,2.3703737588626312,8,False,0.0235217236450588,-0.1018989865739351,3456.8215228900744,-0.1018989865739351
Sn6TbTc6,1.8349028146631476,6,False,0.03106999036453,-0.1008915212521526,2153.7312158234017,-0.1008915212521526
EuGe6Mo6,-0.6608500333327947,33,True,0.148782267222291,-0.0990883387492304,853.3577643550805,-0.0990883387492304
Mn6PmSn6,1.408069440175495,6,False,0.0250268214641083,-0.0973018208595857,1024.5062238973974,-0.0973018208595857
GdSn6Tc6,1.000513477995322,11,False,0.0413263839448823,-0.0964765411400579,0.007763285559358316,-0.0964765411400579
Cr6EuGe6,1.613534138706268,42,True,0.0765065637292855,-0.0958828483058887,898.838220410898,-0.0958828483058887
SmSn6Ta6,1.4303474643349516,1,False,0.0390337050942762,-0.0919731636495118,1420.55939786123,-0.0919731636495118
Sn6Ta6Tb,1.1826461551047858,1,False,0.0448660826978258,-0.0906199910200222,1595.9044619106244,-0.0906199910200222
GdSn6Ta6,2.0218776219528127,2,False,0.0553625252624705,-0.0895865191146415,6514.751534953883,-0.0895865191146415
Mo6Sn6Tb,2.4754257286230987,5,False,0.0111668890280368,-0.0892848007856715,441.86837497975256,-0.0892848007856715
EuMn6Sn6,1.3388426868874406,40,True,0.0386274463220594,-0.082753979313864,1160.8648950333315,-0.082753979313864
SmSn6Tc6,1.0006573379365524,7,False,0.0586611367973871,-0.0823717801251674,1246.104380684372,-0.0823717801251674
DyMo6Sn6,1.9634613463334833,1,False,0.0159391696018531,-0.0808452459345939,2425.646413012261,-0.0808452459345939
GdMo6Sn6,1.914938595061957,51,True,0.0254776035991185,-0.0808154996828475,2316.087905106808,-0.0808154996828475
Fe6PmSn6,2.296409941006848,2,False,0.036778611099601,-0.079753854221427,3464.2295019006756,-0.079753854221427
PmSn6Ta6,-0.09644372835258042,1,False,0.0601905898084831,-0.0791002015082769,1443.0051732799602,-0.0791002015082769
Mo6SmSn6,1.0883562484387685,40,True,0.0304960808741072,-0.0790270142454731,268.5417158435996,-0.0790270142454731
Mo6NdSn6,0.8808664915862741,1,False,0.0407604814882068,-0.0773012636426867,194.3717294862792,-0.0773012636426867
EuFe6Sn6,1.6740350485792468,6,False,0.0463401281740884,-0.0692451204591687,3173.0537157140643,-0.0692451204591687
PmSi6W6,0.07017819262911185,1,False,0.16043494938378,-0.0684082109460735,208.41309423607257,-0.0684082109460735
PmSn6Tc6,2.1491763746071637,5,False,0.0649421033869535,-0.0672025686376346,1371.6589777179993,-0.0672025686376346
EuSn6Ta6,-0.42966803287334054,1,False,0.0888867966112846,-0.0494567780177047,1339.1866074839268,-0.0494567780177047
Mo6PmSn6,1.2716926844486731,5,False,0.0517417251952562,-0.0488931250263577,250.32055209537774,-0.0488931250263577
EuSn6Tc6,-0.07783855682353469,16,False,0.0946305534369388,-0.0365669018998788,2320.1995039062685,-0.0365669018998788
EuMo6Sn6,-0.43548828763469405,58,True,0.0879377789970095,-0.0117498545368339,410.1822253658929,-0.0117498545368339
EuSi6W6,-0.8004436401986604,2,False,0.2590626771789162,-0.0117051390925006,73.94346396101436,-0.0117051390925006
Ge6TbW6,1.0464816085292898,2,False,0.1069782460417714,0.0072262872436757,2945.8366964467496,0.0072262872436757
Ge6SmW6,2.1265673852289013,4,False,0.1149485656056462,0.0107070867472294,2273.497112979626,0.0107070867472294
GdGe6W6,-0.406729094776046,2,False,0.0948943892502365,0.0142716978040056,502.0117254778902,0.0142716978040056
Cr6Sn6Tb,1.0053691624108019,9,False,0.1302979649561889,0.0461329820837225,1664.133043061641,0.0461329820837225
Cr6GdSn6,-0.5731284255686464,48,True,0.139287077660875,0.049280681320151,989.2311402310687,0.049280681320151
Ge6PmW6,0.07963712109784704,1,False,0.1432973277662791,0.0570107384613053,2716.5466916636847,0.0570107384613053
Cr6SmSn6,-0.32969360182112284,44,True,0.1532714815695637,0.0600350933912254,1686.602464228784,0.0600350933912254
Cr6PmSn6,1.0155194032519888,9,False,0.1687208581312318,0.0843727148508599,1452.965382477346,0.0843727148508599
Cr6EuSn6,-10.0,64,True,0.1792316683646523,0.0958307417720509,1412.968871017803,0.0958307417720509
EuGe6W6,1.3086155639660038,4,False,0.1863161077403291,0.1067607389924948,5808.861007325351,0.1067607389924948
Sn6TbW6,2.2883012537550895,2,False,0.2991706505237557,0.1837746296791876,3110.861878847589,0.1837746296791876
GdSn6W6,1.914938595061957,6,False,0.3122140168808327,0.190976582568007,1930.5634684652427,0.190976582568007
SmSn6W6,-0.267005431722832,4,False,0.3163340706970745,0.1918666445466346,1356.8174850332668,0.1918666445466346
Nb6NdPb6,1.4516973659482757,1,False,0.309984556965147,0.2022989870189392,5818.570323885854,0.2022989870189392
GdPb6Ru6,-0.47809560518801686,1,False,0.2824872643451353,0.2029591908856973,2.2735230476428248,0.2029591908856973
EuPb6Ru6,0.002162655532921942,1,False,0.283642210492216,0.204426491175444,2521.6080423204558,0.204426491175444
Nb6Pb6Sm,0.8549194041451718,7,False,0.3089432210290231,0.2078792491409193,4667.285955553227,0.2078792491409193
GdNb6Pb6,-0.43548828763469405,9,False,0.3114129564333746,0.2123754969384558,1420.4054262304178,0.2123754969384558
Nb6Pb6Tb,2.4754257286230987,8,False,0.3042737619477703,0.213884658893232,8744.74958670573,0.213884658893232
DyNb6Pb6,1.1826461551047858,1,False,0.3100185967288628,0.2225820863699244,1477.7916940734565,0.2225820863699244
Nb6Pb6Pm,2.6438980879475666,7,False,0.2481140905688898,0.2233226519375189,5131.642848604154,0.2233226519375189
NdPb6V6,1.4029103080630134,1,False,0.3440643357778636,0.227709629552836,747.8007977504469,0.227709629552836
Pb6SmV6,1.572284529810574,36,True,0.3388778916142634,0.2291447834473398,754.2448759245973,0.2291447834473398
GdPb6V6,-0.30684248293009997,34,True,0.3370402039075632,0.2293336081338238,1316.6732905497645,0.2293336081338238
PmSn6W6,0.15359533673652814,2,False,0.3449656394071071,0.2293864581546336,1421.4494023947566,0.2293864581546336
Pb6TbV6,1.980576786277681,6,False,0.3297340986386949,0.2306758593053359,1657.2254955231003,0.2306758593053359
DyPb6V6,0.9994429525442476,1,False,0.3316409277910574,0.2355352811532983,1888.0992490934195,0.2355352811532983
EuMn6Pb6,1.90038223518426,36,True,0.3208269880725038,0.2423775797973829,1235.0666312884293,0.2423775797973829
EuNb6Pb6,5.240397441884896,38,False,0.3416879757623532,0.2429628704100996,13185.712181008725,0.2429628704100996
Mn6Pb6Sm,-0.07783855682353469,38,True,0.3304595927233124,0.2496713179123413,1335.6306623600883,0.2496713179123413
GdMn6Pb6,1.6740350485792468,33,True,0.3314125488858218,0.252650786468035,3016.214890505982,0.252650786468035
Pb6PmV6,1.430421899728664,5,False,0.2862321135396695,0.2527715386294788,947.1932492754584,0.2527715386294788
EuSn6W6,2.1265673852289013,8,False,0.3679655469255052,0.2533335823608021,3966.681896366861,0.2533335823608021
Mn6Pb6Tb,-0.5731284255686464,4,False,0.3314244296918038,0.2613110237143974,1074.0799302202051,0.2613110237143974
EuPb6V6,1.746956535801754,36,True,0.3703173353299741,0.2629230936989006,1344.0103213042148,0.2629230936989006
Mn6Pb6Pm,-0.49681153033601805,3,False,0.2746157181887075,0.2700999766344694,1146.899407651326,0.2700999766344694
Pb6SmTa6,1.2716926844486731,2,False,0.4572220991900301,0.3175697215611848,1435.0501559392678,0.3175697215611848
GdPb6Ta6,2.0171976910313765,1,False,0.4606636878873043,0.3230378226516432,20.039671868722152,0.3230378226516432
EuPb6Ta6,5.240397441884896,2,False,0.4850963080323193,0.3477827969393242,1820.2367883828683,0.3477827969393242
Fe6Pb6Sm,1.7919364309518744,4,False,0.4469196986158739,0.3771278014749172,1508.6937310820722,0.3771278014749172
Fe6GdPb6,1.6740350485792468,3,False,0.4475154541070086,0.379750069359237,3390.0743422877463,0.379750069359237
EuFe6Pb6,1.7919364309518744,5,False,0.4493740464920377,0.3819210158869321,1094.4044125835865,0.3819210158869321
Cr6GdPb6,2.9149385950619573,37,True,0.4250911287272167,0.3843098653527521,1892.2700800679074,0.3843098653527521
Fe6Pb6Tb,0.07099921699393463,2,False,0.4447337711233321,0.3856167428159409,1313.1983236598003,0.3856167428159409
Cr6EuPb6,1.430421899728664,54,True,0.4271603486745532,0.3866914394427546,1503.7660052512676,0.3866914394427546
Cr6Pb6Tb,1.4637437893960836,8,False,0.4202036697868265,0.3880707628527423,1744.0996828093434,0.3880707628527423
Cr6Pb6Sm,1.0883562484387685,37,True,0.4311294860807497,0.3883217103131008,1766.8453767750145,0.3883217103131008
Fe6Pb6Pm,1.4051049430730869,3,False,0.4011134647827557,0.407594100898532,1354.5975101687611,0.407594100898532
Cr6Pb6Pm,-0.4333366627841859,7,False,0.3754418240522564,0.4089065815413404,1425.8192724729847,0.4089065815413404
GdPb6Tc6,0.19873424957266805,8,False,0.5261683596092995,0.4375905674906186,0.011067888861762167,0.4375905674906186
Pb6SmTc6,1.0883562484387685,6,False,0.5306446644551078,0.4400403599432427,433.7364155879278,0.4400403599432427
Pb6TbTc6,1.914938595061957,4,False,0.5247033905143893,0.4447739548360888,737.5097152937506,0.4447739548360888
EuPb6Tc6,0.7255382141788744,11,False,0.5373169289869916,0.4490514910109766,344.1397958383432,0.4490514910109766
DyPb6Tc6,1.274884689296009,1,False,0.5320373025043891,0.4550604595216885,2329.767528096295,0.4550604595216885
Pb6PmTc6,-0.5899962555870466,2,False,0.4887757264279518,0.4744439551728196,438.5828833419812,0.4744439551728196
Mo6Pb6Sm,5.240397441884896,38,True,0.5752713786472773,0.5161768959383863,896.5484939902826,0.5161768959383863
Mo6Pb6Tb,1.217001784804002,3,False,0.5689115220620483,0.520491908186722,867.004704586902,0.520491908186722
GdMo6Pb6,1.2644271205013353,31,True,0.5798203578671659,0.5227523875514591,528.8689541842286,0.5227523875514591
DyMo6Pb6,0.15169382842716983,1,False,0.5770671664578261,0.5316001452780997,502.130057883119,0.5316001452780997
Mo6Pb6Pm,-0.43507338019959396,4,False,0.534027159286352,0.551205209834194,737.4226221696899,0.551205209834194
EuMo6Pb6,1.2716926844486731,39,True,0.6282776552283845,0.5715220390553438,959.0737600510138,0.5715220390553438
Pb6Re6Sm,0.15359533673652814,1,False,0.7022089342905344,0.6059693639489603,1299.972712082245,0.6059693639489603
Pb6TbW6,-0.406729094776046,1,False,0.9379019825921036,0.8745380376859176,504.46195590437196,0.8745380376859176
Pb6SmW6,-0.8367591046631476,4,False,0.950949367718372,0.8769105539786215,248.5036212874217,0.8769105539786215
GdPb6W6,0.7255382141788744,4,False,0.9572678697462572,0.8852555683996909,3251.3580701468977,0.8852555683996909
Pb6PmW6,-0.25658958600379944,1,False,0.9056872024223386,0.907920921939321,255.10559060639764,0.907920921939321
EuPb6W6,2.0218776219528127,6,False,1.01113011901265,0.9394301718087495,404.93810118516103,0.9394301718087495
