name,e_form,e_above_hull,e_decomp,source
Ti6Si6Ce,-0.4896675543694383,0.2818830636316772,-0.7715506180011156,examples cache
Ti6Si6Pr,-0.4854459515483164,0.2980264901085547,-0.7834724416568711,examples cache
Ti6Si6Nd,-0.491048837815979,0.2924371422853024,-0.7834859801012815,examples cache
Ti6Si6Pm,-0.4595336490141433,0.268911639936721,-0.7284452889508644,examples cache
Ti6Si6Sm,-0.4915069736438161,0.2973999151509117,-0.7889068887947278,examples cache
Ti6Si6Eu,-0.4221789299771916,0.3432103229195529,-0.7653892528967445,existing results
Ti6Si6Gd,-0.4982039341499164,0.2961103876929593,-0.7943143218428758,existing results
Ti6Si6Tb,-0.5064847661344312,0.2886283766632119,-0.7951131427976431,existing results
Ti6Si6Dy,-0.5039921713548053,0.2932537817438206,-0.797245953098626,existing results
Ti6Si6Ho,-0.5030836769303197,0.2943491678641182,-0.797432844794438,existing results
Ti6Si6Er,-0.5018255914521756,0.297724584270397,-0.7995501757225727,existing results
Ti6Si6Tm,-0.5001380210472939,0.297399756112658,-0.7975377771599519,existing results
Ti6Si6Yb,-0.413119984690634,-0.413119984690634,0.0,existing results
Ti6Si6Lu,-0.4944518337027578,0.2998876256923262,-0.7943394593950841,existing results
Ti6Si6Th,-0.5112057721334247,0.2692670105863297,-0.7804727827197544,existing results
Ti6Si6Pa,-0.4545920938142886,0.2794610146456608,-0.7340531084599494,examples cache
Ti6Si6U,-0.4500173193341368,0.2781429966525088,-0.7281603159866457,examples cache
Ti6Si6Np,-0.3764430906300661,0.3376059473654729,-0.7140490379955391,examples cache
Ti6Si6Pu,-0.3964736249357066,0.3255308018161423,-0.722004426751849,examples cache
Ti6Ge6Ce,-0.5567196680362798,0.1313712210022809,-0.6880908890385607,examples cache
Ti6Ge6Pr,-0.5472934702938997,0.1550875017429664,-0.7023809720368662,examples cache
Ti6Ge6Nd,-0.5504259932252401,0.1534497353650745,-0.7038757285903147,examples cache
Ti6Ge6Pm,-0.520672595926116,0.1140090470893275,-0.6346816430154436,examples cache
Ti6Ge6Sm,-0.549158910086279,0.1586407634014855,-0.7077996734877646,examples cache
Ti6Ge6Eu,-0.4953793194994828,0.1894366257164261,-0.6848159452159089,examples cache
Ti6Ge6Gd,-0.5542686858463012,0.147566831359542,-0.7018355172058433,existing results
Ti6Ge6Tb,-0.5623332446405436,0.1470124379123185,-0.7093456825528621,existing results
Ti6Ge6Dy,-0.5569688649044949,0.150225548125896,-0.707194413030391,existing results
Ti6Ge6Ho,-0.5556304625052764,0.1499161185264679,-0.7055465810317443,existing results
Ti6Ge6Er,-0.5552054920064714,0.1479667897718793,-0.7031722817783508,existing results
Ti6Ge6Tm,-0.5500524801472798,0.1513692352620028,-0.7014217154092827,existing results
Ti6Ge6Yb,-0.4839504078335433,-0.4839504078335433,0.0,existing results
Ti6Ge6Lu,-0.544002945757228,0.1493316012547164,-0.6933345470119444,existing results
Ti6Ge6Th,-0.5653598586735674,0.1271325523249209,-0.6924924109984884,existing results
Ti6Ge6Pa,-0.5032376036783673,0.1409672871758052,-0.6442048908541725,examples cache
Ti6Ge6U,-0.4907100742509468,0.1170617470819687,-0.6077718213329155,examples cache
Ti6Ge6Np,-0.4119069496006347,0.1699783021252544,-0.5818852517258891,existing results
Ti6Ge6Pu,-0.4594804223099111,0.1501585478040581,-0.6096389701139693,existing results
Ti6Sn6Ce,-0.409482433328716,-0.0219276328227729,-0.387554800505943,examples cache
Ti6Sn6Pr,-0.4109282342630372,0.012684305869854,-0.4236125401328913,examples cache
Ti6Sn6Nd,-0.4120564725828396,0.0189304491070007,-0.4309869216898403,examples cache
Ti6Sn6Pm,-0.3916427186165411,-0.0102740536825247,-0.3813686649340164,examples cache
Ti6Sn6Sm,-0.4104495064989241,0.021233522735306,-0.4316830292342302,examples cache
Ti6Sn6Eu,-0.3781308980551078,0.0511145424203148,-0.4292454404754227,examples cache
Ti6Sn6Gd,-0.4166797448003227,-0.015158305363628,-0.4015214394366947,existing results
Ti6Sn6Tb,-0.4204564965512914,0.0104562710901622,-0.4309127676414537,existing results
Ti6Sn6Dy,-0.4127776631991235,0.015893033284149,-0.4286706964832726,existing results
Ti6Sn6Ho,-0.4115125879294925,0.0139596866822022,-0.4254722746116948,existing results
Ti6Sn6Er,-0.4113617558103088,0.0125654043177756,-0.4239271601280844,existing results
Ti6Sn6Tm,-0.4076684887712962,0.0135382433032411,-0.4212067320745373,existing results
Ti6Sn6Yb,-0.3979169460430846,-0.3979169460430846,0.0,existing results
Ti6Sn6Lu,-0.4020174366270153,0.0060786691775225,-0.4080961058045379,existing results
Ti6Sn6Th,-0.4114999726574415,-0.005764587781495,-0.4057353848759464,examples cache
Ti6Sn6Pa,-0.3403886928148114,-0.0138906325681263,-0.326498060246685,examples cache
Ti6Sn6U,-0.3124260662245855,0.0141034944883878,-0.3265295607129734,examples cache
Ti6Sn6Np,-0.3003803882568591,0.0259522485104065,-0.3263326367672656,examples cache
Ti6Sn6Pu,-0.3089555024133458,0.0339519725659241,-0.3429074749792699,existing results
Ti6Pb6Ce,-0.1310787250223702,0.0084696828090052,-0.1395484078313754,examples cache
Ti6Pb6Pr,-0.1445371668607643,0.0142586657544341,-0.1587958326151985,examples cache
Ti6Pb6Nd,-0.1456764792207263,0.0081873004594079,-0.1538637796801343,examples cache
Ti6Pb6Pm,-0.1267520504464786,-0.0557824020811812,-0.0709696483652973,examples cache
Ti6Pb6Sm,-0.1448208790549559,0.0024213025670743,-0.1472421816220303,examples cache
Ti6Pb6Eu,-0.1319742825703979,0.0129290325157821,-0.1449033150861801,existing results
Ti6Pb6Gd,-0.1463914912229864,-0.0011758219941403,-0.145215669228846,existing results
Ti6Pb6Tb,-0.1455468771719425,-0.0089795643834769,-0.1365673127884656,existing results
Ti6Pb6Dy,-0.1400840245097404,-0.0064693044168747,-0.1336147200928657,existing results
Ti6Pb6Ho,-0.1373742425175018,-0.0121009503294551,-0.1252732921880467,existing results
Ti6Pb6Er,-0.135407620246618,-0.0150970964024218,-0.1203105238441961,existing results
Ti6Pb6Tm,-0.1357972400173821,-0.0186904862559805,-0.1171067537614016,existing results
Ti6Pb6Yb,-0.1471217717825587,-0.1471217717825587,0.0,existing results
Ti6Pb6Lu,-0.1275933023993911,-0.0270844180927412,-0.1005088843066498,existing results
Ti6Pb6Th,-0.1115721023299738,0.0012153479890285,-0.1127874503190023,existing results
Ti6Pb6Pa,-0.0498775648155873,-0.0089443080079377,-0.0409332568076495,examples cache
Ti6Pb6U,0.0721380784730992,0.117699330332894,-0.0455612518597948,examples cache
Ti6Pb6Np,-0.0255071783269974,0.0089042501992958,-0.0344114285262932,examples cache
Ti6Pb6Pu,-0.0731501786201173,-0.0409118971079502,-0.032238281512167,existing results
V6Si6Ce,-0.4387258121665087,0.1413558481556255,-0.5800816603221343,examples cache
V6Si6Pr,-0.4019910398553977,0.1700391309818368,-0.5720301708372345,examples cache
V6Si6Nd,-0.4147762795379442,0.1572674297437006,-0.5720437092816448,examples cache
V6Si6Pm,-0.3856600866464773,0.1182616939782965,-0.5039217806247738,examples cache
V6Si6Sm,-0.4258357531907535,0.1516288647843376,-0.5774646179750912,examples cache
V6Si6Eu,-0.3062684313146578,0.24767855076245,-0.5539469820771079,existing results
V6Si6Gd,-0.4429322096170388,0.1399398414062003,-0.5828720510232391,existing results
V6Si6Tb,-0.4546087449009847,0.1290621270770217,-0.5836708719780065,existing results
V6Si6Dy,-0.4594918944387011,0.1263117878402882,-0.5858036822789894,existing results
V6Si6Ho,-0.4637451361803784,0.1222454377944229,-0.5859905739748014,existing results
V6Si6Er,-0.4698180663618147,0.1144096522330703,-0.5842277185948851,existing results
V6Si6Tm,-0.4684283238348602,0.1176671825054549,-0.5860955063403153,existing results
V6Si6Yb,-0.3466416339413652,-0.3466416339413652,0.0,existing results
V6Si6Lu,-0.4642038573211008,0.1186933312543466,-0.5828971885754475,existing results
V6Si6Th,-0.4219005518434915,0.1566361839081322,-0.5785367357516238,examples cache
V6Si6Pa,-0.4065851244556925,0.1222849255897647,-0.5288700500454573,examples cache
V6Si6U,-0.3800841941497223,0.1254218651209361,-0.5055060592706584,examples cache
V6Si6Np,-0.327126527551685,0.152590615167094,-0.4797171427187791,examples cache
V6Si6Pu,-0.3257182869069405,0.2043558877358274,-0.530074174642768,examples cache
V6Ge6Ce,-0.4187300540361025,-0.0219938648601297,-0.3967361891759727,examples cache
V6Ge6Pr,-0.3923699401823079,0.0146012208854304,-0.4069711610677383,examples cache
V6Ge6Nd,-0.3984480245473361,0.0084205641648333,-0.4068685887121694,examples cache
V6Ge6Pm,-0.3664667224509591,-0.0094086056468497,-0.3570581168041094,examples cache
V6Ge6Sm,-0.4019762754985189,0.0061857812794877,-0.4081620567780066,examples cache
V6Ge6Eu,-0.3053859318532156,0.0780900148142084,-0.3834759466674241,examples cache
V6Ge6Gd,-0.413142697758864,-0.0282078538832794,-0.3849348438755846,existing results
V6Ge6Tb,-0.4256308314295613,-0.0219582947118758,-0.4036725367176855,existing results
V6Ge6Dy,-0.4231195597325617,-0.0212406052829096,-0.4018789544496521,existing results
V6Ge6Ho,-0.4275035093119076,-0.0300309062606499,-0.3974726030512577,existing results
V6Ge6Er,-0.4284508439996645,-0.0385805759017308,-0.3898702680979336,existing results
V6Ge6Tm,-0.4248836592942983,-0.0327771505564818,-0.3921065087378165,existing results
V6Ge6Yb,-0.3458838706561817,-0.3458838706561817,0.0,existing results
V6Ge6Lu,-0.4202517486425563,-0.034673981941763,-0.3855777667007933,existing results
V6Ge6Th,-0.3951007145466653,0.0049227863892388,-0.4000235009359041,examples cache
V6Ge6Pa,-0.3635645030382127,0.0103698439903327,-0.3739343470285454,examples cache
V6Ge6U,-0.3121273928879272,0.0190936983347084,-0.3312210912226356,examples cache
V6Ge6Np,-0.2597017666784204,0.0201499837362691,-0.2798517504146895,examples cache
V6Ge6Pu,-0.3102009565707402,-0.0009522197519029,-0.3092487368188373,examples cache
V6Sn6Ce,-0.1740924075314959,0.0240766962684549,-0.1981691037999509,examples cache
V6Sn6Pr,-0.1700188779548006,0.0263425648469378,-0.1963614428017384,examples cache
V6Sn6Nd,-0.1704595797840784,0.0193182954249142,-0.1897778752089926,examples cache
V6Sn6Pm,-0.1493282743395044,0.0291308217787836,-0.178459096118288,examples cache
V6Sn6Sm,-0.177900392353858,0.0008243467991611,-0.1787247391530191,examples cache
V6Sn6Eu,-0.1114434473400234,0.066068432090494,-0.1775118794305175,existing results
V6Sn6Gd,-0.1881036917920773,-0.0077782673664208,-0.1803254244256564,existing results
V6Sn6Tb,-0.1972483225699947,-0.0168942336454833,-0.1803540889245114,existing results
V6Sn6Dy,-0.1901149331097651,-0.0130124878196892,-0.1771024452900759,existing results
V6Sn6Ho,-0.194461696545754,-0.0213840574457599,-0.173077639099994,existing results
V6Sn6Er,-0.1958984227226232,-0.0247299124643166,-0.1711685102583065,existing results
V6Sn6Tm,-0.1937581024688024,-0.0263896305780518,-0.1673684718907506,existing results
V6Sn6Yb,-0.1765886710752413,-0.1765886710752413,0.0,existing results
V6Sn6Lu,-0.190002557037055,-0.035005219610191,-0.154997337426864,existing results
V6Sn6Th,-0.1606174263212326,0.0181852727858437,-0.1788026991070763,examples cache
V6Sn6Pa,-0.1164111470832715,-0.0665318476189015,-0.0498792994643699,examples cache
V6Sn6U,-0.061062214544702,0.0144061979474397,-0.0754684124921417,examples cache
V6Sn6Np,-0.0368016863870901,0.0362644267347021,-0.0730661131217922,examples cache
V6Sn6Pu,-0.057202227179232,0.0093326275505223,-0.0665348547297544,examples cache
V6Pb6Ce,0.2267966685904503,0.3288360029667191,-0.1020393343762688,examples cache
V6Pb6Pr,0.2252095505383325,0.3464963096984244,-0.1212867591600918,examples cache
V6Pb6Nd,0.227709629552836,0.3440643357778636,-0.1163547062250276,examples cache
V6Pb6Pm,0.2527715386294788,0.2862321135396695,-0.0334605749101907,examples cache
V6Pb6Sm,0.2291447834473398,0.3388778916142634,-0.1097331081669236,examples cache
V6Pb6Eu,0.2629230936989006,0.3703173353299741,-0.1073942416310734,existing results
V6Pb6Gd,0.2293336081338238,0.3370402039075632,-0.1077065957737394,existing results
V6Pb6Tb,0.2306758593053359,0.3297340986386949,-0.0990582393333589,existing results
V6Pb6Dy,0.2355352811532983,0.3316409277910574,-0.096105646637759,existing results
V6Pb6Ho,0.2349557485665288,0.3227199672994689,-0.0877642187329401,existing results
V6Pb6Er,0.2403013183972171,0.3231027687863066,-0.0828014503890895,existing results
V6Pb6Tm,0.2363286183748993,0.3159262986811943,-0.0795976803062949,existing results
V6Pb6Yb,0.2200505961728188,0.2200505961728188,0.0,existing results
V6Pb6Lu,0.2432225845840299,0.3062223954355731,-0.0629998108515432,existing results
V6Pb6Th,0.2518400712978446,0.3271184481617404,-0.0752783768638957,examples cache
V6Pb6Pa,0.3046081040589111,0.308032287411454,-0.0034241833525429,examples cache
V6Pb6U,0.3790142537313469,0.3757338362912694,0.0032804174400774,examples cache
V6Pb6Np,0.3595536524574214,0.356456007528608,0.0030976449288133,examples cache
V6Pb6Pu,0.2916838048882926,0.286413012945353,0.0052707919429395,examples cache
Cr6Si6Ce,-0.3096310546994308,0.08001056917157,-0.3896416238710009,examples cache
Cr6Si6Pr,-0.2590857030887762,0.1198641421448387,-0.3789498452336149,examples cache
Cr6Si6Nd,-0.2705293769929409,0.1084340066850843,-0.3789633836780252,examples cache
Cr6Si6Pm,-0.2531218676102447,0.0559593946425854,-0.3090812622528301,examples cache
Cr6Si6Sm,-0.2909437171982176,0.093440575173254,-0.3843842923714716,examples cache
