iteration,n_unique_compounds,best_reward,best_e_form,best_e_form_e_hull,best_e_form_formula,best_e_hull,best_e_hull_e_form,best_e_hull_formula,best_rdos,best_rdos_eform,best_rdos_ehull,best_rdos_formula
20,21,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,2859.0122073100515,0.291397520165627,0.3254524976612176,LuMn6Pb6
21,22,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,2859.0122073100515,0.291397520165627,0.3254524976612176,LuMn6Pb6
22,23,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,2859.0122073100515,0.291397520165627,0.3254524976612176,LuMn6Pb6
23,24,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
24,25,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
25,26,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
26,27,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
27,28,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
28,29,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
29,30,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
30,31,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
31,32,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
32,33,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
33,34,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
34,35,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
35,36,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
36,36,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
37,37,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
38,38,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
39,39,2.5803680748461497,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
40,40,2.7226340881565907,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
41,41,2.7226340881565907,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
42,42,2.7226340881565907,-0.4248836592942983,-0.0327771505564818,Ge6TmV6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
43,43,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3410.5289854507782,0.2327442317892875,10.0,Mn6Pb6Yb
44,44,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
45,45,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
46,46,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
47,47,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
48,48,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
49,49,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
50,50,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
51,51,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.035005219610191,-0.190002557037055,LuSn6V6,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
52,52,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
53,53,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
54,54,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
55,55,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
56,56,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
57,57,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
58,57,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
59,58,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
60,59,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
61,60,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
62,61,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
63,62,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
64,63,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
65,64,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
66,65,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
67,66,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
68,67,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
69,68,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
70,69,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
71,70,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
72,71,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
73,72,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
74,73,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
75,74,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
76,75,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
77,76,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
78,77,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
79,77,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
80,78,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
81,79,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
82,80,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
83,81,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
84,82,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
85,83,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
86,84,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
87,85,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
88,86,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
89,87,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
90,88,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
91,89,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
92,90,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
93,91,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
94,92,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
95,93,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,3645.041351813765,0.4057659275731118,0.4288245273986873,Fe6LuPb6
96,94,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
97,95,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
98,96,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
99,97,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
100,98,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
101,99,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
102,100,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
103,101,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
104,102,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
105,103,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
106,104,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
107,105,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
108,106,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
109,107,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
110,107,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
111,108,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
112,108,2.7226340881565907,-0.544002945757228,0.1493316012547164,Ge6LuTi6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
113,109,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
114,109,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
115,110,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
116,110,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
117,110,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
118,110,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
119,111,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
120,112,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
121,113,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
122,114,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
123,114,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
124,114,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
125,114,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
126,115,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
127,116,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
128,116,2.7226340881565907,-0.5567196680362798,0.1313712210022809,CeGe6Ti6,-0.1684664468202732,-0.2786226430774263,Ge6Tc6Tm,4028.907076021499,-0.1052155283466268,0.0310269446560641,CeFe6Sn6
